0,1
0.5566246047119925,rock
0.5514649483162153,rock
0.5448631559833627,rock
0.5339954997405811,rock
0.5140793618203419,rock
0.5396532047510446,rock
0.5286003775383129,rock
0.524761159662683,rock
0.5359786679940762,rock
0.5196960605138868,rock
0.534761377317137,rock
0.5029728574920835,rock
0.5064429897641384,rock
0.5069306027084105,rock
0.5169332744253983,rock
0.5155724257084097,rock
0.5041678717487228,rock
0.5130144433383337,rock
0.511613145275795,rock
0.5045854203811956,rock
0.5098225678684395,rock
0.5107936483241287,rock
0.503417815239554,rock
0.5217717968664789,rock
0.5141932090853667,rock
0.5119225812967384,rock
0.5130890683073136,rock
0.5024544336694486,rock
0.5243837082501817,rock
0.5296806651615977,rock
0.5212134975258778,rock
0.518291367923038,rock
0.5228024668604765,rock
0.5328510520031784,rock
0.5384047633457714,rock
0.5335656724259552,rock
0.5345966542282371,rock
0.5376303303225269,rock
0.5434535034319561,rock
0.5475912340542483,rock
0.5350996171628618,rock
0.5278759835874548,rock
0.5297255890862893,rock
0.5312814128324872,rock
0.5248568523321431,rock
0.5196780368023356,rock
0.5315994167329631,rock
0.52634758158987,rock
0.5421344898104744,rock
0.5516494330573334,rock
0.5554429345011237,rock
0.513224741125013,rock
0.5259266519143208,rock
0.517432903373745,rock
0.5097754380619594,rock
0.5075035280694143,rock
0.515746399983732,rock
0.502092459043821,rock
0.48133520332035856,rock
0.4779996705451172,rock
0.4749877225429844,rock
0.4867784900807555,rock
0.48490824761821233,rock
0.47328481296676816,rock
0.4664942779547113,rock
0.46113058715397265,rock
0.4640032585073918,rock
0.4467835702656153,rock
0.4375870589497382,rock
0.4443651264235025,rock
0.4478096429272665,rock
0.44384812921549244,rock
0.4486695134842217,rock
0.43816809061274326,rock
0.442105096941225,rock
0.43935113617557064,rock
0.4398925502316362,rock
0.4686103742374032,rock
0.4712041716792764,rock
0.4900624625227118,rock
0.46726787627147626,rock
0.47023193896178606,rock
0.4871495010359311,rock
0.4990308044471273,rock
0.49357267481532396,rock
0.4776621397933104,rock
0.481419873809856,rock
0.46659035530408693,rock
0.4592253020243365,rock
0.5006742529874271,rock
0.5886059973936882,rock
0.5916484619402943,rock
0.5883654563267399,rock
0.5843280013077017,rock
0.5697712138834254,rock
0.5634810712158612,rock
